label,country,admin1,admin2,collection_date,location
SRR33508766|A/Turkey_Vulture/PA/25-010567-001-original/2025|H5N1|USA-PA|Unknown|2025-03-13|wild_avian|D1.1,USA,PA,Unknown,2025-03-13,USA_PA_Unknown
SRR33508767|A/Bald_Eagle/PA/25-010566-001-original/2025|H5N1|USA-PA|Unknown|2025-03-13|wild_avian|D1.1,USA,PA,Unknown,2025-03-13,USA_PA_Unknown
SRR33508768|A/Snowy_Owl/PA/25-010564-001-original/2025|H5N1|USA-PA|Unknown|2025-03-12|wild_avian|D1.1,USA,PA,Unknown,2025-03-12,USA_PA_Unknown
SRR33830325|A/Turkey_Vulture/PA/25-015561-001-original/2025|H5N1|USA-PA|Unknown|2025-04-22|wild_avian|D1.1,USA,PA,Unknown,2025-04-22,USA_PA_Unknown
SRR33993064|A/Black_Vulture/PA/25-017251-001-original/2025|H5N1|USA-PA|Unknown|2025-05-15|wild_avian|D1.1,USA,PA,Unknown,2025-05-15,USA_PA_Unknown
SRR34542496|A/Mallard_Duck/PA/25-019408-006-original/2025|H5N1|USA-PA|Unknown|2025-07-01|wild_avian|D1.1,USA,PA,Unknown,2025-07-01,USA_PA_Unknown
SRR35151390|A/Turkey_Vulture/PA/25-022014-001-original/2025|H5N1|USA-PA|Unknown|2025-07-28|wild_avian|D1.1,USA,PA,Unknown,2025-07-28,USA_PA_Unknown
SRR35319489|A/Black_Vulture/PA/25-023113-001-original/2025|H5N1|USA-PA|Unknown|2025-08-13|wild_avian|D1.1,USA,PA,Unknown,2025-08-13,USA_PA_Unknown
SRR36162662|A/Domestic_Goose/PA/25G02478-002-original/2025|H5N1|USA-PA|Unknown|2025-10-21|domestic_avian|D1.1,USA,PA,Unknown,2025-10-21,USA_PA_Unknown
SRR36209076|A/Black_Swan/PA/25G03182-002-original/2025|H5N1|USA-PA|Unknown|2025-10-30|wild_avian|D1.1,USA,PA,Unknown,2025-10-30,USA_PA_Unknown
SRR36209111|A/Canada_Goose/PA/25G02666-001-original-repeat2/2025|H5N1|USA-PA|Unknown|2025-10-05|wild_avian|D1.1,USA,PA,Unknown,2025-10-05,USA_PA_Unknown
SRR36209115|A/Green-winged_Teal/PA/25G02314-004-original-repeat2/2025|H5N1|USA-PA|Unknown|2025-10-11|wild_avian|D1.1,USA,PA,Unknown,2025-10-11,USA_PA_Unknown
SRR36209116|A/Mallard_Duck/PA/25G02313-006-original-repeat2/2025|H5N1|USA-PA|Unknown|2025-10-11|wild_avian|D1.1,USA,PA,Unknown,2025-10-11,USA_PA_Unknown
SRR36212204|A/Black_Vulture/PA/25-025223-001-original/2025|H5N1|USA-PA|Unknown|2025-09-08|wild_avian|D1.1,USA,PA,Unknown,2025-09-08,USA_PA_Unknown
SRR36212384|A/Black_Vulture/PA/25-025222-001-original/2025|H5N1|USA-PA|Unknown|2025-09-04|wild_avian|D1.1,USA,PA,Unknown,2025-09-04,USA_PA_Unknown
SRR32254418|A/canada_goose/RI/25-001721-001/2025|H5N1|USA-RI|Newport|2025-01-02|wild_avian|D1.1,USA,RI,Newport,2025-01-02,USA_RI_Newport
SRR32868681|A/canada_goose/RI/25-007119-019/2025|H5N1|USA-RI|Kent|2025-02-13|wild_avian|D1.1,USA,RI,Kent,2025-02-13,USA_RI_Kent
SRR33319045|A/hooded_merganser/RI/25-007119-005/2025|H5N1|USA-RI|Washington|2025-01-19|wild_avian|D1.1,USA,RI,Washington,2025-01-19,USA_RI_Washington
SRR34784269|A/herring_gull/RI/25-019394-001/2025|H5N1|USA-RI|Kent|2025-02-25|wild_avian|D1.1,USA,RI,Kent,2025-02-25,USA_RI_Kent
SRR32804663|A/Mallard/RI/25-006417-015-original/2025|H5N1|USA-RI|Unknown|2025-02-05|wild_avian|D1.1,USA,RI,Unknown,2025-02-05,USA_RI_Unknown
SRR32868682|A/Canada_Goose/RI/25-007119-018-original/2025|H5N1|USA-RI|Unknown|2025-02-19|wild_avian|D1.1,USA,RI,Unknown,2025-02-19,USA_RI_Unknown
SRR32868686|A/Canada_Goose/RI/25-007119-006-original/2025|H5N1|USA-RI|Unknown|2025-01-23|wild_avian|D1.1,USA,RI,Unknown,2025-01-23,USA_RI_Unknown
SRR32868715|A/Red-tailed_Hawk/RI/25-007119-016-original/2025|H5N1|USA-RI|Unknown|2025-02-18|wild_avian|D1.1,USA,RI,Unknown,2025-02-18,USA_RI_Unknown
SRR32868716|A/Red-tailed_Hawk/RI/25-007119-007-original/2025|H5N1|USA-RI|Unknown|2025-01-25|wild_avian|D1.1,USA,RI,Unknown,2025-01-25,USA_RI_Unknown
SRR32868797|A/Lesser_Scaup/RI/25-007119-013-original/2025|H5N1|USA-RI|Unknown|2025-01-28|wild_avian|D1.1,USA,RI,Unknown,2025-01-28,USA_RI_Unknown
SRR32868838|A/Bufflehead/RI/25-007119-017-original/2025|H5N1|USA-RI|Unknown|2025-02-12|wild_avian|D1.1,USA,RI,Unknown,2025-02-12,USA_RI_Unknown
SRR32868869|A/goose/RI/25-007119-012-original/2025|H5N1|USA-RI|Unknown|2025-01-28|domestic_avian|D1.1,USA,RI,Unknown,2025-01-28,USA_RI_Unknown
SRR32868881|A/Great_Black-backed_Gull/RI/25-007119-003-original/2025|H5N1|USA-RI|Unknown|2025-01-18|wild_avian|D1.1,USA,RI,Unknown,2025-01-18,USA_RI_Unknown
SRR32868882|A/Great_Black-backed_Gull/RI/25-007119-002-original/2025|H5N1|USA-RI|Unknown|2025-01-18|wild_avian|D1.1,USA,RI,Unknown,2025-01-18,USA_RI_Unknown
SRR32868883|A/Great_Black-backed_Gull/RI/25-007119-001-original/2025|H5N1|USA-RI|Unknown|2025-01-05|wild_avian|D1.1,USA,RI,Unknown,2025-01-05,USA_RI_Unknown
SRR32868893|A/Common_Merganser/RI/25-007119-011-original/2025|H5N1|USA-RI|Unknown|2025-01-28|wild_avian|D1.1,USA,RI,Unknown,2025-01-28,USA_RI_Unknown
SRR32868898|A/American_Black_Duck/RI/25-007814-008-original/2025|H5N1|USA-RI|Unknown|2025-02-21|wild_avian|D1.1,USA,RI,Unknown,2025-02-21,USA_RI_Unknown
SRR32868899|A/American_Black_Duck/RI/25-007814-005-original/2025|H5N1|USA-RI|Unknown|2025-02-21|wild_avian|D1.1,USA,RI,Unknown,2025-02-21,USA_RI_Unknown
SRR34710261|A/Great_horned_Owl/RI/25-019394-002-original/2025|H5N1|USA-RI|Unknown|2025-02-26|wild_avian|D1.1,USA,RI,Unknown,2025-02-26,USA_RI_Unknown
SRR34710265|A/Peregrine_Falcon/RI/25-019394-007-original/2025|H5N1|USA-RI|Unknown|2025-03-04|wild_avian|D1.1,USA,RI,Unknown,2025-03-04,USA_RI_Unknown
SRR34710276|A/Bufflehead_Duck/RI/25-019394-006-original/2025|H5N1|USA-RI|Unknown|2025-02-28|wild_avian|D1.1,USA,RI,Unknown,2025-02-28,USA_RI_Unknown
SRR34710277|A/Bufflehead_Duck/RI/25-019394-005-original/2025|H5N1|USA-RI|Unknown|2025-02-27|wild_avian|D1.1,USA,RI,Unknown,2025-02-27,USA_RI_Unknown
SRR34710284|A/Red-tailed_Hawk/RI/25-019394-004-original/2025|H5N1|USA-RI|Unknown|2025-02-27|wild_avian|D1.1,USA,RI,Unknown,2025-02-27,USA_RI_Unknown
SRR35089326|A/Fish_Crow/RI/25-021409-001-original/2025|H5N1|USA-RI|Unknown|2025-03-18|wild_avian|D1.1,USA,RI,Unknown,2025-03-18,USA_RI_Unknown
SRR32254425|A/bald_eagle/SC/25-000782-001/2025|H5N1|USA-SC|Charleston|2025-01-02|wild_avian|D1.1,USA,SC,Charleston,2025-01-02,USA_SC_Charleston
SRR32254414|A/bald_eagle/SC/25-000783-001/2025|H5N1|USA-SC|Charleston|2025-01-06|wild_avian|D1.1,USA,SC,Charleston,2025-01-06,USA_SC_Charleston
SRR32513163|A/great_horned_owl/SC/25-004166-001/2025|H5N1|USA-SC|Charleston|2025-01-28|wild_avian|D1.1,USA,SC,Charleston,2025-01-28,USA_SC_Charleston
SRR32513174|A/great_horned_owl/SC/25-004165-001/2025|H5N1|USA-SC|Charleston|2025-01-30|wild_avian|D1.1,USA,SC,Charleston,2025-01-30,USA_SC_Charleston
SRR33943914|A/black_vulture/SC/25-016638-004/2025|H5N1|USA-SC|Chester|2025-05-20|wild_avian|D1.1,USA,SC,Chester,2025-05-20,USA_SC_Chester
SRR33943915|A/black_vulture/SC/25-016638-003/2025|H5N1|USA-SC|Chester|2025-05-20|wild_avian|D1.1,USA,SC,Chester,2025-05-20,USA_SC_Chester
SRR34491447|A/blue_winged_teal/SC/24-036315-006/2024|H5N1|USA-SC|Colleton|2024-11-27|wild_avian|D1.1,USA,SC,Colleton,2024-11-27,USA_SC_Colleton
SRR36582221|A/Mute_swan/SC/25G05056-001/2025|H5N1|USA-SC|Sumter|2025-11-25|wild_avian|D1.1,USA,SC,Sumter,2025-11-25,USA_SC_Sumter
SRR36582238|A/Black_vulture/SC/25G05160-001/2025|H5N1|USA-SC|Charleston|2025-11-20|wild_avian|D1.1,USA,SC,Charleston,2025-11-20,USA_SC_Charleston
SRR36617571|A/wild_duck/SC/25-000649-011/2024|H5N1|USA-SC|Charleston|2024-12-19|wild_avian|D1.1,USA,SC,Charleston,2024-12-19,USA_SC_Charleston
SRR36617572|A/green_winged_teal/SC/25-000649-005/2024|H5N1|USA-SC|Charleston|2024-12-19|wild_avian|D1.1,USA,SC,Charleston,2024-12-19,USA_SC_Charleston
SRR36617711|A/american_wigeon/SC/25-000504-002/2024|H5N1|USA-SC|Colleton|2024-12-28|wild_avian|D1.1,USA,SC,Colleton,2024-12-28,USA_SC_Colleton
SRR36617712|A/lesser_scaup/SC/25-000502-002/2024|H5N1|USA-SC|Colleton|2024-12-21|wild_avian|D1.1,USA,SC,Colleton,2024-12-21,USA_SC_Colleton
SRR32416403|A/Bald_Eagle/SC/25-003364-001-original/2025|H5N1|USA-SC|Unknown|2025-01-24|wild_avian|D1.1,USA,SC,Unknown,2025-01-24,USA_SC_Unknown
SRR36209096|A/Black_Vulture/SC/25G03063-001-original/2025|H5N1|USA-SC|Unknown|2025-10-28|wild_avian|D1.1,USA,SC,Unknown,2025-10-28,USA_SC_Unknown
SRR32254411|A/cat/SD/25-002248-002/2025|H5N1|USA-SD|Faulk|2025-01-16|feline|D1.1,USA,SD,Faulk,2025-01-16,USA_SD_Faulk
SRR32254412|A/cat/SD/25-002248-001/2025|H5N1|USA-SD|Faulk|2025-01-16|feline|D1.1,USA,SD,Faulk,2025-01-16,USA_SD_Faulk
SRR34491345|A/snow_goose/SD/24-036340-001/2024|H5N1|USA-SD|Brule|2024-12-03|wild_avian|D1.1,USA,SD,Brule,2024-12-03,USA_SD_Brule
SRR34491346|A/snow_goose/SD/24-036339-001/2024|H5N1|USA-SD|Lake|2024-12-03|wild_avian|D1.1,USA,SD,Lake,2024-12-03,USA_SD_Lake
SRR34491526|A/snow_goose/SD/24-036845-001/2024|H5N1|USA-SD|Spink|2024-12-04|wild_avian|D1.1,USA,SD,Spink,2024-12-04,USA_SD_Spink
SRR36211767|A/canada_goose/SD/25G02187-001/2025|H5N1|USA-SD|Lincoln|2025-10-07|wild_avian|D1.1,USA,SD,Lincoln,2025-10-07,USA_SD_Lincoln
SRR36538310|A/gadwall/SD/25G04284-006/2025|H5N1|USA-SD|Day|2025-11-10|wild_avian|D1.1,USA,SD,Day,2025-11-10,USA_SD_Day
SRR36538360|A/snow_goose/SD/25G04638-001/2025|H5N1|USA-SD|Minnehaha|2025-11-24|wild_avian|D1.1,USA,SD,Minnehaha,2025-11-24,USA_SD_Minnehaha
SRR36538361|A/snow_goose/SD/25G04636-002/2025|H5N1|USA-SD|Unknown|2025-11-20|wild_avian|D1.1,USA,SD,Unknown,2025-11-20,USA_SD_Unknown
SRR36538362|A/snow_goose/SD/25G04636-001/2025|H5N1|USA-SD|Unknown|2025-11-20|wild_avian|D1.1,USA,SD,Unknown,2025-11-20,USA_SD_Unknown
SRR36538363|A/ross_s_goose/SD/25G04635-003/2025|H5N1|USA-SD|McPherson|2025-11-20|wild_avian|D1.1,USA,SD,McPherson,2025-11-20,USA_SD_McPherson
SRR36617490|A/bald_eagle/SD/25-021326-003/2024|H5N1|USA-SD|Day|2024-12-09|wild_avian|D1.1,USA,SD,Day,2024-12-09,USA_SD_Day
SRR36617972|A/canada_goose/SD/24-038946-001/2024|H5N1|USA-SD|Union|2024-12-24|wild_avian|D1.1,USA,SD,Union,2024-12-24,USA_SD_Union
EPI_ISL_19781429|A/cat/South_Dakota/2/2025|H5N1|USA-SD|Unknown|2025-01-15|feline|D1.1,USA,SD,Unknown,2025-01-15,USA_SD_Unknown
SRR31596891|A/chicken/SD/24-033963-001-original/2024|H5N1|USA-SD|Unknown|2024-11-13|domestic_avian|D1.1,USA,SD,Unknown,2024-11-13,USA_SD_Unknown
SRR31820744|A/Turkey/SD/24-036337-001-original/2024|H5N1|USA-SD|Unknown|2024-12-05|domestic_avian|D1.1,USA,SD,Unknown,2024-12-05,USA_SD_Unknown
SRR31820748|A/Turkey/SD/24-036844-001-original/2024|H5N1|USA-SD|Unknown|2024-12-10|domestic_avian|D1.1,USA,SD,Unknown,2024-12-10,USA_SD_Unknown
SRR31820755|A/Turkey/SD/24-036334-002-original/2024|H5N1|USA-SD|Unknown|2024-12-05|domestic_avian|D1.1,USA,SD,Unknown,2024-12-05,USA_SD_Unknown
SRR31820765|A/Turkey/SD/24-036599-002-original/2024|H5N1|USA-SD|Unknown|2024-12-06|domestic_avian|D1.1,USA,SD,Unknown,2024-12-06,USA_SD_Unknown
SRR31820768|A/Turkey/SD/24-036598-003-original/2024|H5N1|USA-SD|Unknown|2024-12-06|domestic_avian|D1.1,USA,SD,Unknown,2024-12-06,USA_SD_Unknown
SRR31820771|A/Turkey/SD/24-036597-001-original/2024|H5N1|USA-SD|Unknown|2024-12-06|domestic_avian|D1.1,USA,SD,Unknown,2024-12-06,USA_SD_Unknown
SRR31820772|A/Turkey/SD/24-036595-002-original/2024|H5N1|USA-SD|Unknown|2024-12-06|domestic_avian|D1.1,USA,SD,Unknown,2024-12-06,USA_SD_Unknown
SRR31885789|A/chicken/SD/24-037531-001-original/2024|H5N1|USA-SD|Unknown|2024-12-11|domestic_avian|D1.1,USA,SD,Unknown,2024-12-11,USA_SD_Unknown
SRR31885791|A/Turkey/SD/24-037530-001-original/2024|H5N1|USA-SD|Unknown|2024-12-13|domestic_avian|D1.1,USA,SD,Unknown,2024-12-13,USA_SD_Unknown
SRR31885793|A/Turkey/SD/24-037528-001-original/2024|H5N1|USA-SD|Unknown|2024-12-15|domestic_avian|D1.1,USA,SD,Unknown,2024-12-15,USA_SD_Unknown
SRR31914379|A/Turkey/SD/24-035932-001-original/2024|H5N1|USA-SD|Unknown|2024-12-02|domestic_avian|D1.1,USA,SD,Unknown,2024-12-02,USA_SD_Unknown
SRR31914384|A/Turkey/SD/24-035690-002-original/2024|H5N1|USA-SD|Unknown|2024-12-01|domestic_avian|D1.1,USA,SD,Unknown,2024-12-01,USA_SD_Unknown
SRR31914387|A/Turkey/SD/24-035687-001-original/2024|H5N1|USA-SD|Unknown|2024-12-01|domestic_avian|D1.1,USA,SD,Unknown,2024-12-01,USA_SD_Unknown
SRR31914406|A/Turkey/SD/24-035288-003-original/2024|H5N1|USA-SD|Unknown|2024-11-25|domestic_avian|D1.1,USA,SD,Unknown,2024-11-25,USA_SD_Unknown
SRR31914411|A/Turkey/SD/24-035157-004-original/2024|H5N1|USA-SD|Unknown|2024-11-24|domestic_avian|D1.1,USA,SD,Unknown,2024-11-24,USA_SD_Unknown
SRR32006053|A/cat/SD/25-000089-001-original/2024|H5N1|USA-SD|Unknown|2024-12-30|feline|D1.1,USA,SD,Unknown,2024-12-30,USA_SD_Unknown
SRR32006054|A/cat/SD/24-038917-001-original/2024|H5N1|USA-SD|Unknown|2024-12-26|feline|D1.1,USA,SD,Unknown,2024-12-26,USA_SD_Unknown
SRR32006926|A/Pheasant/SD/24-038918-001-original/2024|H5N1|USA-SD|Unknown|2024-12-26|domestic_avian|D1.1,USA,SD,Unknown,2024-12-26,USA_SD_Unknown
SRR32125576|A/Guineafowl/SD/25-000286-001-original/2025|H5N1|USA-SD|Unknown|2025-01-03|domestic_avian|D1.1,USA,SD,Unknown,2025-01-03,USA_SD_Unknown
SRR32415104|A/cat/SD/25-003786-001-original/2025|H5N1|USA-SD|Unknown|2025-01-27|feline|D1.1,USA,SD,Unknown,2025-01-27,USA_SD_Unknown
SRR32512905|A/chicken/SD/25-004736-001-original/2025|H5N1|USA-SD|Unknown|2025-02-06|domestic_avian|D1.1,USA,SD,Unknown,2025-02-06,USA_SD_Unknown
SRR32974025|A/Red-tailed_Hawk/SD/25-008825-001-original/2025|H5N1|USA-SD|Unknown|2025-03-03|wild_avian|D1.1,USA,SD,Unknown,2025-03-03,USA_SD_Unknown
SRR33476801|A/Canada_Goose/SD/25-013305-001-original/2025|H5N1|USA-SD|Unknown|2025-04-10|wild_avian|D1.1,USA,SD,Unknown,2025-04-10,USA_SD_Unknown
SRR33764588|A/cat/SD/25-015467-001-original/2025|H5N1|USA-SD|Unknown|2025-05-06|feline|D1.1,USA,SD,Unknown,2025-05-06,USA_SD_Unknown
SRR35318189|A/Turkey/SD/25-023747-001-original/2025|H5N1|USA-SD|Unknown|2025-08-26|domestic_avian|D1.1,USA,SD,Unknown,2025-08-26,USA_SD_Unknown
SRR35586405|A/Turkey/SD/25-024550-002-original/2025|H5N1|USA-SD|Unknown|2025-09-07|domestic_avian|D1.1,USA,SD,Unknown,2025-09-07,USA_SD_Unknown
SRR35586410|A/Turkey/SD/25-024357-001-original/2025|H5N1|USA-SD|Unknown|2025-09-03|domestic_avian|D1.1,USA,SD,Unknown,2025-09-03,USA_SD_Unknown
SRR35586413|A/Turkey/SD/25-024780-001-original/2025|H5N1|USA-SD|Unknown|2025-09-10|domestic_avian|D1.1,USA,SD,Unknown,2025-09-10,USA_SD_Unknown
SRR35586414|A/Turkey/SD/25-024638-002-original/2025|H5N1|USA-SD|Unknown|2025-09-09|domestic_avian|D1.1,USA,SD,Unknown,2025-09-09,USA_SD_Unknown
SRR35586416|A/chicken/SD/25-024635-001-original/2025|H5N1|USA-SD|Unknown|2025-09-08|domestic_avian|D1.1,USA,SD,Unknown,2025-09-08,USA_SD_Unknown
SRR35705007|A/Turkey/SD/25-024863-004-original/2025|H5N1|USA-SD|Unknown|2025-09-05|domestic_avian|D1.1,USA,SD,Unknown,2025-09-05,USA_SD_Unknown
SRR35949424|A/Domestic_Grower/Meat-type_Turkey/SD/25-024189-001-original/2025|H5N1|USA-SD|Unknown|2025-08-31|domestic_avian|D1.1,USA,SD,Unknown,2025-08-31,USA_SD_Unknown
SRR35949427|A/Domestic_Grower/Meat-type_Turkey/SD/25-023924-005-original/2025|H5N1|USA-SD|Unknown|2025-08-27|domestic_avian|D1.1,USA,SD,Unknown,2025-08-27,USA_SD_Unknown
SRR36162647|A/Turkey/SD/25G02403-003-original/2025|H5N1|USA-SD|Unknown|2025-10-19|domestic_avian|D1.1,USA,SD,Unknown,2025-10-19,USA_SD_Unknown
SRR36162762|A/Domestic_Turkey/SD/25G03134-001-original/2025|H5N1|USA-SD|Unknown|2025-10-29|domestic_avian|D1.1,USA,SD,Unknown,2025-10-29,USA_SD_Unknown
SRR36163018|A/Domestic_Grower/Meat-type_Turkey/SD/25-025899-001-original/2025|H5N1|USA-SD|Unknown|2025-09-24|domestic_avian|D1.1,USA,SD,Unknown,2025-09-24,USA_SD_Unknown
SRR36211817|A/Gull/SD/25-025754-001-original/2025|H5N1|USA-SD|Unknown|2025-09-11|wild_avian|D1.1,USA,SD,Unknown,2025-09-11,USA_SD_Unknown
SRR36211818|A/Canada_Goose/SD/25-025753-001-original/2025|H5N1|USA-SD|Unknown|2025-09-18|wild_avian|D1.1,USA,SD,Unknown,2025-09-18,USA_SD_Unknown
SRR36617314|A/snow_goose/TN/25-001379-006/2024|H5N1|USA-TN|Humphreys|2024-12-30|wild_avian|D1.1,USA,TN,Humphreys,2024-12-30,USA_TN_Humphreys
SRR34491390|A/ring_necked_duck/TN/24-036998-019/2024|H5N1|USA-TN|Obion|2024-12-01|wild_avian|D1.1,USA,TN,Obion,2024-12-01,USA_TN_Obion
SRR34491391|A/green_winged_teal/TN/24-036998-013/2024|H5N1|USA-TN|Obion|2024-12-01|wild_avian|D1.1,USA,TN,Obion,2024-12-01,USA_TN_Obion
SRR34491392|A/northern_shoveler/TN/24-036998-010/2024|H5N1|USA-TN|Obion|2024-12-01|wild_avian|D1.1,USA,TN,Obion,2024-12-01,USA_TN_Obion
SRR34491393|A/mallard/TN/24-036998-001/2024|H5N1|USA-TN|Obion|2024-12-01|wild_avian|D1.1,USA,TN,Obion,2024-12-01,USA_TN_Obion
SRR36617313|A/snow_goose/TN/25-001379-007/2024|H5N1|USA-TN|Humphreys|2024-12-30|wild_avian|D1.1,USA,TN,Humphreys,2024-12-30,USA_TN_Humphreys
SRR36617316|A/snow_goose/TN/25-001379-004/2024|H5N1|USA-TN|Humphreys|2024-12-30|wild_avian|D1.1,USA,TN,Humphreys,2024-12-30,USA_TN_Humphreys
SRR36617317|A/snow_goose/TN/25-001379-003/2024|H5N1|USA-TN|Humphreys|2024-12-30|wild_avian|D1.1,USA,TN,Humphreys,2024-12-30,USA_TN_Humphreys
SRR36617318|A/snow_goose/TN/25-001379-002/2024|H5N1|USA-TN|Humphreys|2024-12-30|wild_avian|D1.1,USA,TN,Humphreys,2024-12-30,USA_TN_Humphreys
SRR36617389|A/snow_goose/TN/24-038493-004/2024|H5N1|USA-TN|Humphreys|2024-12-05|wild_avian|D1.1,USA,TN,Humphreys,2024-12-05,USA_TN_Humphreys
SRR36617770|A/snow_goose/TN/24-038718-001/2024|H5N1|USA-TN|Dyer|2024-12-12|wild_avian|D1.1,USA,TN,Dyer,2024-12-12,USA_TN_Dyer
SRR36617771|A/snow_goose/TN/24-038717-001/2024|H5N1|USA-TN|Tipton|2024-12-11|wild_avian|D1.1,USA,TN,Tipton,2024-12-11,USA_TN_Tipton
SRR36617772|A/snow_goose/TN/24-038716-001/2024|H5N1|USA-TN|Lauderdale|2024-12-11|wild_avian|D1.1,USA,TN,Lauderdale,2024-12-11,USA_TN_Lauderdale
SRR36617773|A/green_winged_teal/TN/24-038715-008/2024|H5N1|USA-TN|Obion|2024-12-14|wild_avian|D1.1,USA,TN,Obion,2024-12-14,USA_TN_Obion
SRR36617998|A/snow_goose/TN/24-038493-002/2024|H5N1|USA-TN|Humphreys|2024-12-04|wild_avian|D1.1,USA,TN,Humphreys,2024-12-04,USA_TN_Humphreys
SRR36617999|A/snow_goose/TN/24-038493-001/2024|H5N1|USA-TN|Humphreys|2024-12-13|wild_avian|D1.1,USA,TN,Humphreys,2024-12-13,USA_TN_Humphreys
SRR36627900|A/wood_duck/TN/25-001376-002/2024|H5N1|USA-TN|Gibson|2024-12-29|wild_avian|D1.1,USA,TN,Gibson,2024-12-29,USA_TN_Gibson
SRR36628945|A/mallard_duck/TN/24-038714-002/2024|H5N1|USA-TN|Gibson|2024-12-11|wild_avian|D1.1,USA,TN,Gibson,2024-12-11,USA_TN_Gibson
EPI_ISL_19777455|A/northern_pintail/Tennessee/158/2024|H5N1|USA-TN|Unknown|2024-11-23|wild_avian|D1.1,USA,TN,Unknown,2024-11-23,USA_TN_Unknown
EPI_ISL_19777474|A/wood_duck/Tennessee/79/2024|H5N1|USA-TN|Unknown|2024-11-21|wild_avian|D1.1,USA,TN,Unknown,2024-11-21,USA_TN_Unknown
SRR31914398|A/chicken/TN/24-035519-005-original/2024|H5N1|USA-TN|Unknown|2024-11-26|domestic_avian|D1.1,USA,TN,Unknown,2024-11-26,USA_TN_Unknown
SRR32006884|A/chicken/TN/24-038885-001-original/2024|H5N1|USA-TN|Unknown|2024-12-26|domestic_avian|D1.1,USA,TN,Unknown,2024-12-26,USA_TN_Unknown
SRR32416368|A/Canada_Goose/TN/25-003129-001-original/2025|H5N1|USA-TN|Unknown|2025-01-02|wild_avian|D1.1,USA,TN,Unknown,2025-01-02,USA_TN_Unknown
SRR33125079|A/Black_Vulture/TN/25-006120-003-original/2025|H5N1|USA-TN|Unknown|2025-02-08|wild_avian|D1.1,USA,TN,Unknown,2025-02-08,USA_TN_Unknown
SRR36162625|A/Red-breasted_Goose/TN/25G03365-002-original/2025|H5N1|USA-TN|Unknown|2025-11-03|wild_avian|D1.1,USA,TN,Unknown,2025-11-03,USA_TN_Unknown
SRR36582198|A/Wild_duck/TX/25G05240-001/2025|H5N1|USA-TX|Galveston|2025-12-02|wild_avian|D1.1,USA,TX,Galveston,2025-12-02,USA_TX_Galveston
SRR36617595|A/green_winged_teal/TX/24-038545-004/2024|H5N1|USA-TX|Jefferson|2024-12-15|wild_avian|D1.1,USA,TX,Jefferson,2024-12-15,USA_TX_Jefferson
SRR36618001|A/Muscovy_duck/TX/24-038475-001/2024|H5N1|USA-TX|Harris|2024-12-17|wild_avian|D1.1,USA,TX,Harris,2024-12-17,USA_TX_Harris
SRR36617251|A/green_winged_teal/TX/24-037863-005/2024|H5N1|USA-TX|Chambers|2024-11-08|wild_avian|D1.1,USA,TX,Chambers,2024-11-08,USA_TX_Chambers
SRR32254502|A/red_tailed_hawk/TX/25-000383-002/2025|H5N1|USA-TX|Dallam|2025-01-01|wild_avian|D1.1,USA,TX,Dallam,2025-01-01,USA_TX_Dallam
SRR32512557|A/cackling_goose/TX/25-003592-001/2025|H5N1|USA-TX|Lubbock|2025-01-29|wild_avian|D1.1,USA,TX,Lubbock,2025-01-29,USA_TX_Lubbock
SRR32512569|A/black_vulture/TX/25-004677-002/2025|H5N1|USA-TX|Comal|2025-02-03|wild_avian|D1.1,USA,TX,Comal,2025-02-03,USA_TX_Comal
SRR32513289|A/red_tailed_hawk/TX/25-003592-003/2025|H5N1|USA-TX|Lubbock|2025-01-29|wild_avian|D1.1,USA,TX,Lubbock,2025-01-29,USA_TX_Lubbock
SRR32653655|A/common_grackle/TX/25-005484-001/2025|H5N1|USA-TX|Dallam|2025-02-11|wild_avian|D1.1,USA,TX,Dallam,2025-02-11,USA_TX_Dallam
SRR32804596|A/vulture/TX/25-006501-001/2025|H5N1|USA-TX|Bexar|2025-02-19|wild_avian|D1.1,USA,TX,Bexar,2025-02-19,USA_TX_Bexar
SRR32804616|A/black_vulture/TX/25-006661-005/2025|H5N1|USA-TX|Bexar|2025-02-13|wild_avian|D1.1,USA,TX,Bexar,2025-02-13,USA_TX_Bexar
SRR32804617|A/black_vulture/TX/25-006661-004/2025|H5N1|USA-TX|Bexar|2025-02-13|wild_avian|D1.1,USA,TX,Bexar,2025-02-13,USA_TX_Bexar
SRR32804622|A/black_vulture/TX/25-006660-004/2025|H5N1|USA-TX|Bexar|2025-02-13|wild_avian|D1.1,USA,TX,Bexar,2025-02-13,USA_TX_Bexar
SRR34491464|A/blue_winged_teal/TX/24-035744-011/2024|H5N1|USA-TX|Freestone|2024-11-24|wild_avian|D1.1,USA,TX,Freestone,2024-11-24,USA_TX_Freestone
SRR34491465|A/green_winged_teal/TX/24-035744-021/2024|H5N1|USA-TX|Freestone|2024-11-24|wild_avian|D1.1,USA,TX,Freestone,2024-11-24,USA_TX_Freestone
SRR34491539|A/snow_goose/TX/24-037079-003/2024|H5N1|USA-TX|Wharton|2024-12-03|wild_avian|D1.1,USA,TX,Wharton,2024-12-03,USA_TX_Wharton
SRR34491545|A/blue_winged_teal/TX/24-035742-020/2024|H5N1|USA-TX|Colorado|2024-11-22|wild_avian|D1.1,USA,TX,Colorado,2024-11-22,USA_TX_Colorado
